,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,150641,Nick Noce,10/19,253542032,Arkansas State,passing,C/ATT,2005
1,150641,Nick Noce,213,253542032,Arkansas State,passing,YDS,2005
2,150641,Nick Noce,11.2,253542032,Arkansas State,passing,AVG,2005
3,150641,Nick Noce,1,253542032,Arkansas State,passing,TD,2005
4,150641,Nick Noce,1,253542032,Arkansas State,passing,INT,2005
5,150641,Nick Noce,70.9,253542032,Arkansas State,passing,QBR,2005
6,150641,Nick Noce,17,253542032,Arkansas State,rushing,CAR,2005
7,150596,Shermar Bracey,14,253542032,Arkansas State,rushing,CAR,2005
8,134191,Antonio Warren,7,253542032,Arkansas State,rushing,CAR,2005
9,159998,Kevin Jones,2,253542032,Arkansas State,rushing,CAR,2005
10,150641,Nick Noce,55,253542032,Arkansas State,rushing,YDS,2005
11,150596,Shermar Bracey,40,253542032,Arkansas State,rushing,YDS,2005
12,134191,Antonio Warren,20,253542032,Arkansas State,rushing,YDS,2005
13,159998,Kevin Jones,4,253542032,Arkansas State,rushing,YDS,2005
14,150641,Nick Noce,3.2,253542032,Arkansas State,rushing,AVG,2005
15,150596,Shermar Bracey,2.9,253542032,Arkansas State,rushing,AVG,2005
16,134191,Antonio Warren,2.9,253542032,Arkansas State,rushing,AVG,2005
17,159998,Kevin Jones,2.0,253542032,Arkansas State,rushing,AVG,2005
18,150641,Nick Noce,1,253542032,Arkansas State,rushing,TD,2005
19,150596,Shermar Bracey,0,253542032,Arkansas State,rushing,TD,2005
20,134191,Antonio Warren,0,253542032,Arkansas State,rushing,TD,2005
21,159998,Kevin Jones,0,253542032,Arkansas State,rushing,TD,2005
22,150641,Nick Noce,22,253542032,Arkansas State,rushing,LONG,2005
23,150596,Shermar Bracey,8,253542032,Arkansas State,rushing,LONG,2005
24,134191,Antonio Warren,7,253542032,Arkansas State,rushing,LONG,2005
25,159998,Kevin Jones,4,253542032,Arkansas State,rushing,LONG,2005
26,134188,Gary Vincent,3,253542032,Arkansas State,receiving,REC,2005
27,150610,Levi Dejohnette,1,253542032,Arkansas State,receiving,REC,2005
28,159998,Kevin Jones,1,253542032,Arkansas State,receiving,REC,2005
29,160005,Joe Smith,1,253542032,Arkansas State,receiving,REC,2005
30,150596,Shermar Bracey,1,253542032,Arkansas State,receiving,REC,2005
31,144096,Manuel Burton,2,253542032,Arkansas State,receiving,REC,2005
32,116703,Ed Hampton,1,253542032,Arkansas State,receiving,REC,2005
